id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
1083381,movie,Backrooms,2026-05-27,140.9675,7.1,3049,en,Horror; Mystery; Science Fiction,2026-08-31
1083381,movie,Backrooms,2026-05-27,135.6113,7.07,3049,en,Horror; Mystery; Science Fiction,2026-08-31
30984,tv,Bleach,2004-10-05,132.7329,8.369,2249,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2026-08-31
299952,tv,The Early Spring,2026-08-26,126.6936,6.125,4,zh,Drama,2026-08-31
299952,tv,The Early Spring,2026-08-26,126.6936,6.125,4,zh,Drama,2026-08-31
1275779,movie,Disclosure Day,2026-06-10,125.9604,7.477,3111,en,Science Fiction; Thriller,2026-08-31
1204680,movie,Coyote vs. Acme,2026-08-20,122.8797,8.06,50,en,Comedy; Adventure; Family,2026-08-31
1375646,movie,Colony,2026-05-21,121.2356,8.106,643,ko,Action; Horror; Science Fiction,2026-08-31
1560520,movie,Batman: Knightfall Part 1: Knightfall,2026-06-23,116.1093,9.126,139,en,Animation; Action; Adventure; Science Fiction; Crime; Drama,2026-08-31
1384216,movie,The Dog Stars,2026-08-26,115.5186,6.81,116,en,Science Fiction; Adventure; Thriller,2026-08-31
87513,movie,Motor City,2026-07-23,115.1059,6.451,82,en,Action; Thriller; Crime,2026-08-31
290193,tv,Mousetrap,2026-08-28,111.105,7.875,16,ko,Crime; Drama; Mystery,2026-08-31
687163,movie,Project Hail Mary,2026-03-15,111.046,8.6,7447,en,Science Fiction; Adventure,2026-08-31
66732,tv,Stranger Things,2016-07-15,109.4882,8.6,21741,en,Action & Adventure; Mystery; Sci-Fi & Fantasy,2026-08-31
1212763,movie,Evil Dead Burn,2026-07-07,103.5406,7.785,1358,en,Horror,2026-08-31
615,tv,Futurama,1999-03-28,102.7984,8.364,3877,en,Animation; Comedy; Sci-Fi & Fantasy,2026-08-31
615,tv,Futurama,1999-03-28,102.7984,8.364,3877,en,Animation; Comedy; Sci-Fi & Fantasy,2026-08-31
1273221,movie,Scary Movie,2026-06-03,102.3106,6.439,1761,en,Comedy,2026-08-31
65942,tv,Re:ZERO -Starting Life in Another World-,2016-04-04,100.135,8.079,761,ja,Animation; Mystery; Action & Adventure; Sci-Fi & Fantasy,2026-08-31
196322,tv,Dark Matter,2024-05-07,99.2613,7.779,738,en,Sci-Fi & Fantasy; Drama,2026-08-31
1212763,movie,Evil Dead Burn,2026-07-07,98.4042,7.785,1358,en,Horror,2026-08-31
1081003,movie,Supergirl,2026-06-24,93.9902,6.731,2110,en,Action; Adventure; Science Fiction,2026-08-31
1284041,movie,The Last House,2026-08-06,93.9541,6.899,1159,en,Horror; Science Fiction; Thriller,2026-08-31
1698863,movie,The Odyssey,2026-07-03,93.4019,4.036,420,en,Adventure; Fantasy; Action,2026-08-31
454639,movie,Masters of the Universe,2026-06-03,90.9328,7.151,2006,en,Action; Fantasy; Science Fiction,2026-08-31
95479,tv,JUJUTSU KAISEN,2020-10-03,89.8536,8.581,4632,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-08-31
2190,tv,South Park,1997-08-13,88.8965,8.3,5119,en,Animation; Comedy,2026-08-31
1101383,movie,The End of Oak Street,2026-08-12,88.2494,6.348,414,en,Science Fiction; Mystery; Thriller,2026-08-31
84773,tv,The Lord of the Rings: The Rings of Power,2022-09-01,84.4635,7.224,3878,en,Action & Adventure; Drama; Sci-Fi & Fantasy,2026-08-31
1101383,movie,The End of Oak Street,2026-08-12,83.3791,6.348,414,en,Science Fiction; Mystery; Thriller,2026-08-31
980431,movie,Avatar Aang: The Last Airbender,2026-07-24,80.5875,9.2,1014,en,Animation; Action; Adventure; Fantasy,2026-08-31
1314481,movie,The Devil Wears Prada 2,2026-04-29,72.76,7.049,2229,en,Comedy; Drama,2026-08-31
936075,movie,Michael,2026-04-22,72.0016,8.659,4214,en,Music; Drama,2026-08-31
936075,movie,Michael,2026-04-22,72.0016,8.659,4213,en,Music; Drama,2026-08-31
1314481,movie,The Devil Wears Prada 2,2026-04-29,69.0264,7.049,2229,en,Comedy; Drama,2026-08-31
37854,tv,One Piece,1999-10-20,66.2859,8.749,5509,ja,Action & Adventure; Comedy; Animation,2026-08-31
95480,tv,Slow Horses,2022-04-01,66.2468,8.0,946,en,Crime; Drama; Mystery,2026-08-31
287620,tv,Stuart Fails to Save the Universe,2026-07-23,64.1028,9.011,133,en,Comedy; Sci-Fi & Fantasy,2026-08-31
278624,tv,Lucky,2026-07-14,62.069,7.251,227,en,Drama; Crime,2026-08-31
283297,tv,Sterling Point,2026-08-05,61.6474,8.151,116,en,Mystery; Drama,2026-08-31
287238,tv,Furious,2026-07-27,60.5565,7.111,63,en,Drama; Crime,2026-08-31
103516,tv,Star Trek: Strange New Worlds,2022-05-05,58.1373,7.901,827,en,Sci-Fi & Fantasy; Drama,2026-08-31
303351,tv,Blood Sacrifice,2026-08-20,57.1296,6.31,29,sv,Drama; Crime; Mystery,2026-08-31
283297,tv,Sterling Point,2026-08-05,57.1032,8.151,116,en,Mystery; Drama,2026-08-31
1564614,movie,Leviticus,2026-06-17,56.1337,6.685,448,en,Horror; Romance,2026-08-31
106449,tv,A Record of a Mortal's Journey to Immortality,2020-07-25,55.3528,8.4,83,zh,Animation; Action & Adventure; Drama,2026-08-31
1729723,movie,Yellow Mirror,2026-08-26,52.6596,7.87,27,en,Animation; Comedy; Science Fiction,2026-08-31
1280738,movie,The Furious,2026-06-10,52.4345,8.161,660,zh,Action; Crime; Thriller,2026-08-31
1301421,movie,The Sheep Detectives,2026-04-30,51.5204,7.946,1557,en,Comedy; Family; Mystery,2026-08-31
298610,tv,Spooky in Love,2026-07-18,49.8955,8.787,69,ko,Comedy; Sci-Fi & Fantasy; Drama,2026-08-31
236235,tv,The Gentlemen,2024-03-07,44.7839,7.816,843,en,Comedy; Drama; Crime,2026-08-31
1122573,movie,In the Grey,2026-05-13,44.7204,7.596,839,en,Action; Thriller,2026-08-31
305644,tv,"Four Hands, Two Sonatas",2026-08-29,42.4308,8.0,1,ko,Drama,2026-08-31
1122573,movie,In the Grey,2026-05-13,41.6356,7.593,838,en,Action; Thriller,2026-08-31
1325734,movie,The Drama,2026-04-01,36.8476,6.918,1675,en,Romance; Comedy; Drama,2026-08-31
201834,tv,ted,2024-01-11,34.9157,7.948,734,en,Comedy,2026-08-31
1325734,movie,The Drama,2026-04-01,34.7024,6.918,1675,en,Romance; Comedy; Drama,2026-08-31
1122030,movie,Alpha,2026-07-02,33.5383,5.2,13,hi,Action; Thriller,2026-08-31
252751,tv,Leanne,2025-07-31,31.1998,7.1,21,en,Comedy,2026-08-31
204255,tv,Graveyard,2022-06-17,31.1896,7.308,39,tr,Crime; Drama; Mystery,2026-08-31
1101412,movie,Fall 2: Deadpoint,2026-09-01,29.5018,5.6,5,en,Thriller,2026-08-31
1383731,movie,Protector,2026-02-20,29.3196,8.426,553,en,Action; Thriller,2026-08-31
286709,tv,The Westies,2026-07-12,28.6876,7.4,30,en,Drama; Crime,2026-08-31
1242332,movie,Normal,2026-04-16,28.1989,7.268,530,en,Action; Crime; Thriller; Western,2026-08-31
1383731,movie,Protector,2026-02-20,28.0302,8.423,552,en,Action; Thriller,2026-08-31
1433367,movie,One Night Only,2026-07-28,27.2296,6.8,49,en,Comedy; Romance,2026-08-31
292558,tv,All the Truth in My Lies,2026-08-28,26.5251,7.0,4,es,Drama; Comedy,2026-08-31
286709,tv,The Westies,2026-07-12,26.493,7.4,30,en,Drama; Crime,2026-08-31
292558,tv,All the Truth in My Lies,2026-08-28,25.0911,7.0,4,es,Drama; Comedy,2026-08-31
1240889,movie,Teenage Sex and Death at Camp Miasma,2026-08-06,20.9587,6.814,78,en,Comedy; Horror; Romance,2026-08-31
1240889,movie,Teenage Sex and Death at Camp Miasma,2026-08-06,19.0022,6.814,78,en,Comedy; Horror; Romance,2026-08-31
331616,tv,Death of the Pastor's Wife,2026-08-26,18.7438,7.5,12,en,Documentary; Crime,2026-08-31
331616,tv,Death of the Pastor's Wife,2026-08-26,17.5424,7.5,12,en,Documentary; Crime,2026-08-31
1423191,movie,Resident Evil,2026-09-16,16.7182,0.0,0,en,Horror; Science Fiction,2026-08-31
1302904,movie,Practical Magic 2,2026-09-09,15.2719,0.0,0,en,Romance; Fantasy; Comedy,2026-08-31
1550338,movie,The Last Scene,2026-08-28,13.3099,0.0,0,tr,Drama; Romance,2026-08-31
294487,tv,Remnants of Gold,2026-08-25,9.6979,9.0,1,zh,Drama,2026-08-31
1294189,movie,The Mongoose,2026-08-30,3.1672,0.0,0,en,Action; Thriller,2026-08-31
