id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
66732,tv,Stranger Things,2016-07-15,847.7359,8.6,20222,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-01-11,Sci-Fi & Fantasy
66732,tv,Stranger Things,2016-07-15,847.7359,8.6,20222,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-01-11,Mystery
66732,tv,Stranger Things,2016-07-15,847.7359,8.6,20222,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-01-11,Action & Adventure
1242898,movie,Predator: Badlands,2025-11-05,788.0559,7.74,1262,en,Action; Science Fiction; Adventure,2026-01-11,Action
1242898,movie,Predator: Badlands,2025-11-05,788.0559,7.74,1262,en,Action; Science Fiction; Adventure,2026-01-11,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,788.0559,7.74,1262,en,Action; Science Fiction; Adventure,2026-01-11,Adventure
1252037,movie,The Tank,2025-09-18,394.5915,7.028,176,de,War; Action; Drama,2026-01-11,War
1252037,movie,The Tank,2025-09-18,394.5915,7.028,176,de,War; Action; Drama,2026-01-11,Action
1252037,movie,The Tank,2025-09-18,394.5915,7.028,176,de,War; Action; Drama,2026-01-11,Drama
83533,movie,Avatar: Fire and Ash,2025-12-17,364.9943,7.357,1350,en,Science Fiction; Adventure; Fantasy,2026-01-11,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,364.9943,7.357,1350,en,Science Fiction; Adventure; Fantasy,2026-01-11,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,364.9943,7.357,1350,en,Science Fiction; Adventure; Fantasy,2026-01-11,Fantasy
79744,tv,The Rookie,2018-10-16,271.5717,8.533,2885,en,Crime; Drama; Comedy,2026-01-11,Crime
79744,tv,The Rookie,2018-10-16,271.5717,8.533,2885,en,Crime; Drama; Comedy,2026-01-11,Drama
79744,tv,The Rookie,2018-10-16,271.5717,8.533,2885,en,Crime; Drama; Comedy,2026-01-11,Comedy
1084242,movie,Zootopia 2,2025-11-26,256.7834,7.584,1037,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-11,Animation
1084242,movie,Zootopia 2,2025-11-26,256.7834,7.584,1037,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-11,Comedy
1084242,movie,Zootopia 2,2025-11-26,256.7834,7.584,1037,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-11,Adventure
1084242,movie,Zootopia 2,2025-11-26,256.7834,7.584,1037,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-11,Family
1084242,movie,Zootopia 2,2025-11-26,256.7834,7.584,1037,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-11,Mystery
95479,tv,JUJUTSU KAISEN,2020-10-03,238.6093,8.57,4087,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-01-11,Animation
