id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
298168,tv,The Shards,2026-08-05,80.9717,7.8,15,en,Drama; Mystery,2026-08-09
215072,tv,A Shop for Killers,2024-01-17,80.757,8.431,204,ko,Drama; Action & Adventure; Mystery,2026-08-09
203744,tv,Sugar,2024-04-04,80.0374,7.168,348,en,Drama; Mystery,2026-08-09
283297,tv,Sterling Point,2026-08-05,79.1176,7.826,23,en,Mystery; Drama,2026-08-09
949838,movie,72 HOURS,2026-07-20,79.0096,6.802,313,en,Comedy; Crime,2026-08-09
296206,tv,Agent Kim Reactivated,2026-06-26,71.289,8.042,96,ko,Action & Adventure; Crime; Drama,2026-08-09
207333,tv,One Hundred Years of Solitude,2024-12-11,69.7765,7.956,226,es,Drama; Sci-Fi & Fantasy,2026-08-09
287620,tv,Stuart Fails to Save the Universe,2026-07-23,69.4614,9.132,87,en,Comedy; Sci-Fi & Fantasy,2026-08-09
194583,tv,The Walking Dead: Dead City,2023-06-18,69.3368,7.902,768,en,Action & Adventure; Drama; Sci-Fi & Fantasy,2026-08-09
1290821,movie,Shelter,2026-01-28,67.4467,7.779,1657,en,Action; Crime; Thriller,2026-08-09
136315,tv,The Bear,2022-06-23,65.8199,8.147,1860,en,Drama; Comedy,2026-08-09
284753,tv,Operation Safed Sagar: The Highest Air Force Mission,2026-08-07,65.4783,2.0,1,hi,Drama,2026-08-09
284753,tv,Operation Safed Sagar: The Highest Air Force Mission,2026-08-07,65.4783,2.0,1,hi,Drama,2026-08-09
1477712,movie,Ice Cream Man,2026-08-03,65.1948,5.2,30,en,Horror,2026-08-09
1003596,movie,Avengers: Doomsday,2026-12-16,62.5993,0.0,0,en,Science Fiction; Action; Adventure,2026-08-09
103516,tv,Star Trek: Strange New Worlds,2022-05-05,62.0491,7.917,804,en,Sci-Fi & Fantasy; Drama,2026-08-09
1101383,movie,The End of Oak Street,2026-08-12,57.9359,7.6,13,en,Science Fiction; Mystery; Thriller,2026-08-09
277439,tv,Cape Fear,2026-06-04,56.8224,7.16,132,en,Crime; Drama,2026-08-09
287238,tv,Furious,2026-07-27,56.0058,6.444,35,en,Drama; Crime,2026-08-09
202555,tv,Daredevil: Born Again,2025-03-04,52.65,8.166,1047,en,Drama; Action & Adventure; Crime,2026-08-09
296756,tv,President Curtis,2026-07-26,51.9742,5.3,21,en,Animation; Comedy,2026-08-09
1325734,movie,The Drama,2026-04-01,50.6259,6.9,1516,en,Romance; Comedy; Drama,2026-08-09
289324,tv,Star Wars: Visions Presents - The Ninth Jedi,2026-08-05,50.113,7.267,15,ja,Animation; Sci-Fi & Fantasy; Action & Adventure,2026-08-09
82684,tv,That Time I Got Reincarnated as a Slime,2018-10-02,49.6631,8.431,960,ja,Action & Adventure; Animation; Sci-Fi & Fantasy; Comedy,2026-08-09
37854,tv,One Piece,1999-10-20,48.6937,8.752,5469,ja,Action & Adventure; Comedy; Animation,2026-08-09
1122573,movie,In the Grey,2026-05-13,48.3127,7.54,682,en,Action; Thriller,2026-08-09
298610,tv,Spooky in Love,2026-07-18,47.2155,7.9,25,ko,Comedy; Sci-Fi & Fantasy; Drama,2026-08-09
125909,tv,Batman: Caped Crusader,2024-08-01,43.9842,7.303,272,en,Animation; Crime; Action & Adventure; Mystery,2026-08-09
271016,tv,Mystic Nine,2026-07-30,42.7949,6.2,4,zh,Drama; Action & Adventure,2026-08-09
300480,tv,Ricky Gervais Alley Cats,2026-08-07,38.5637,7.0,15,en,Animation; Comedy,2026-08-09
281281,tv,Elite Force,2026-07-22,35.3138,7.643,63,fr,Action & Adventure; Crime; Drama,2026-08-09
300954,tv,The Husband,2026-07-04,32.3991,7.2,10,ko,Crime; Drama; Mystery,2026-08-09
220074,tv,Flex X Cop,2024-01-26,32.2464,7.8,43,ko,Drama; Crime; Mystery; Action & Adventure,2026-08-09
1433367,movie,One Night Only,2026-07-28,30.0581,7.176,17,en,Comedy; Romance,2026-08-09
294095,tv,A Bona Fide Killer,2026-07-31,29.8262,8.0,4,ko,Drama; Action & Adventure; Mystery; Crime,2026-08-09
1430077,movie,Hokum,2026-04-29,29.2535,6.96,681,en,Horror,2026-08-09
237964,tv,Death Inc.,2024-04-04,27.4144,7.2,42,es,Comedy,2026-08-09
950028,movie,The Invite,2026-06-25,25.194,7.7,124,en,Drama; Comedy; Romance,2026-08-09
1361774,movie,The Dink,2026-07-23,24.0315,6.1,89,en,Comedy,2026-08-09
1318413,movie,Pressure,2026-05-25,21.3261,7.728,267,en,Thriller; History; War,2026-08-09
1679730,movie,THE RIBBON HERO,2026-08-07,21.1066,6.6,5,ja,Animation; Fantasy; Drama; Action,2026-08-09
65930,tv,My Hero Academia,2016-04-03,17.9839,8.608,5350,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2026-08-09
675871,movie,Super Troopers 3,2026-08-06,16.2005,5.9,10,en,Comedy; Crime; Mystery,2026-08-09
964849,movie,Nightborn,2026-07-01,15.6044,6.385,26,fi,Horror,2026-08-09
291350,tv,Anna Pigeon,2026-08-07,15.5883,3.75,4,en,Drama; Mystery; Crime,2026-08-09
1375441,movie,Primetime,2026-09-11,15.243,0.0,0,en,Crime; Drama; Thriller,2026-08-09
95350,tv,Lanterns,2026-08-16,12.6076,0.0,0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-08-09
1591675,movie,Look Back,2026-09-11,2.4564,0.0,0,ja,Drama,2026-08-09
