id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
66732,tv,Stranger Things,2016-07-15,552.6066,8.583,20334,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-01-18,Sci-Fi & Fantasy
66732,tv,Stranger Things,2016-07-15,552.6066,8.583,20334,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-01-18,Mystery
66732,tv,Stranger Things,2016-07-15,552.6066,8.583,20334,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-01-18,Action & Adventure
1242898,movie,Predator: Badlands,2025-11-05,420.2485,7.797,1496,en,Action; Science Fiction; Adventure,2026-01-18,Action
1242898,movie,Predator: Badlands,2025-11-05,420.2485,7.797,1496,en,Action; Science Fiction; Adventure,2026-01-18,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,420.2485,7.797,1496,en,Action; Science Fiction; Adventure,2026-01-18,Adventure
1306368,movie,The Rip,2026-01-13,291.2808,7.169,320,en,Action; Thriller; Crime; Drama; Mystery,2026-01-18,Action
1306368,movie,The Rip,2026-01-13,291.2808,7.169,320,en,Action; Thriller; Crime; Drama; Mystery,2026-01-18,Thriller
1306368,movie,The Rip,2026-01-13,291.2808,7.169,320,en,Action; Thriller; Crime; Drama; Mystery,2026-01-18,Crime
1306368,movie,The Rip,2026-01-13,291.2808,7.169,320,en,Action; Thriller; Crime; Drama; Mystery,2026-01-18,Drama
1306368,movie,The Rip,2026-01-13,291.2808,7.169,320,en,Action; Thriller; Crime; Drama; Mystery,2026-01-18,Mystery
83533,movie,Avatar: Fire and Ash,2025-12-17,285.5173,7.352,1490,en,Science Fiction; Adventure; Fantasy,2026-01-18,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,285.5173,7.352,1490,en,Science Fiction; Adventure; Fantasy,2026-01-18,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,285.5173,7.352,1490,en,Science Fiction; Adventure; Fantasy,2026-01-18,Fantasy
79744,tv,The Rookie,2018-10-16,223.911,8.533,2902,en,Crime; Drama; Comedy,2026-01-18,Crime
79744,tv,The Rookie,2018-10-16,223.911,8.533,2902,en,Crime; Drama; Comedy,2026-01-18,Drama
79744,tv,The Rookie,2018-10-16,223.911,8.533,2902,en,Crime; Drama; Comedy,2026-01-18,Comedy
1084242,movie,Zootopia 2,2025-11-26,201.7295,7.609,1111,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-18,Animation
1084242,movie,Zootopia 2,2025-11-26,201.7295,7.609,1111,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-18,Comedy
1084242,movie,Zootopia 2,2025-11-26,201.7295,7.609,1111,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-18,Adventure
1084242,movie,Zootopia 2,2025-11-26,201.7295,7.609,1111,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-18,Family
1084242,movie,Zootopia 2,2025-11-26,201.7295,7.609,1111,en,Animation; Comedy; Adventure; Family; Mystery,2026-01-18,Mystery
95479,tv,JUJUTSU KAISEN,2020-10-03,200.7756,8.6,4109,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-01-18,Animation
95479,tv,JUJUTSU KAISEN,2020-10-03,200.7756,8.6,4109,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-01-18,Action & Adventure
95479,tv,JUJUTSU KAISEN,2020-10-03,200.7756,8.6,4109,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-01-18,Sci-Fi & Fantasy
1252037,movie,The Tank,2025-09-18,187.6576,7.013,239,de,War; Action; Drama,2026-01-18,War
1252037,movie,The Tank,2025-09-18,187.6576,7.013,239,de,War; Action; Drama,2026-01-18,Action
1252037,movie,The Tank,2025-09-18,187.6576,7.013,239,de,War; Action; Drama,2026-01-18,Drama
1368166,movie,The Housemaid,2025-12-18,186.2816,7.173,426,en,Mystery; Thriller,2026-01-18,Mystery
1368166,movie,The Housemaid,2025-12-18,186.2816,7.173,426,en,Mystery; Thriller,2026-01-18,Thriller
106379,tv,Fallout,2024-04-10,157.7583,8.152,2390,en,Action & Adventure; Sci-Fi & Fantasy,2026-01-18,Action & Adventure
106379,tv,Fallout,2024-04-10,157.7583,8.152,2390,en,Action & Adventure; Sci-Fi & Fantasy,2026-01-18,Sci-Fi & Fantasy
1399,tv,Game of Thrones,2011-04-17,144.6191,8.46,26104,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-01-18,Sci-Fi & Fantasy
1399,tv,Game of Thrones,2011-04-17,144.6191,8.46,26104,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-01-18,Drama
1399,tv,Game of Thrones,2011-04-17,144.6191,8.46,26104,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-01-18,Action & Adventure
240459,tv,Spartacus: House of Ashur,2025-12-05,142.5158,6.385,130,en,Drama; Action & Adventure,2026-01-18,Drama
240459,tv,Spartacus: House of Ashur,2025-12-05,142.5158,6.385,130,en,Drama; Action & Adventure,2026-01-18,Action & Adventure
456,tv,The Simpsons,1989-12-17,141.0227,8.011,10532,en,Family; Animation; Comedy,2026-01-18,Family
456,tv,The Simpsons,1989-12-17,141.0227,8.011,10532,en,Family; Animation; Comedy,2026-01-18,Animation
456,tv,The Simpsons,1989-12-17,141.0227,8.011,10532,en,Family; Animation; Comedy,2026-01-18,Comedy
628847,movie,Trap House,2025-11-14,120.4269,6.528,161,en,Action; Crime; Thriller,2026-01-18,Action
628847,movie,Trap House,2025-11-14,120.4269,6.528,161,en,Action; Crime; Thriller,2026-01-18,Crime
628847,movie,Trap House,2025-11-14,120.4269,6.528,161,en,Action; Crime; Thriller,2026-01-18,Thriller
209867,tv,Frieren: Beyond Journey's End,2023-09-29,111.7512,8.7,636,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-01-18,Animation
209867,tv,Frieren: Beyond Journey's End,2023-09-29,111.7512,8.7,636,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-01-18,Action & Adventure
209867,tv,Frieren: Beyond Journey's End,2023-09-29,111.7512,8.7,636,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-01-18,Drama
