id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
969681,movie,Spider-Man: Brand New Day,2026-07-28,2054.3173,8.0,692,en,Science Fiction; Action; Adventure,2026-08-02,Science Fiction
969681,movie,Spider-Man: Brand New Day,2026-07-28,2054.3173,8.0,692,en,Science Fiction; Action; Adventure,2026-08-02,Action
969681,movie,Spider-Man: Brand New Day,2026-07-28,2054.3173,8.0,692,en,Science Fiction; Action; Adventure,2026-08-02,Adventure
1368337,movie,The Odyssey,2026-07-15,1177.1048,7.954,2080,en,Adventure; Action; Fantasy,2026-08-02,Adventure
1368337,movie,The Odyssey,2026-07-15,1177.1048,7.954,2080,en,Adventure; Action; Fantasy,2026-08-02,Action
1368337,movie,The Odyssey,2026-07-15,1177.1048,7.954,2080,en,Adventure; Action; Fantasy,2026-08-02,Fantasy
1081003,movie,Supergirl,2026-06-24,623.9031,6.741,1400,en,Action; Adventure; Science Fiction,2026-08-02,Action
1081003,movie,Supergirl,2026-06-24,623.9031,6.741,1400,en,Action; Adventure; Science Fiction,2026-08-02,Adventure
1081003,movie,Supergirl,2026-06-24,623.9031,6.741,1400,en,Action; Adventure; Science Fiction,2026-08-02,Science Fiction
454639,movie,Masters of the Universe,2026-06-03,436.827,7.3,1491,en,Action; Fantasy; Science Fiction,2026-08-02,Action
454639,movie,Masters of the Universe,2026-06-03,436.827,7.3,1491,en,Action; Fantasy; Science Fiction,2026-08-02,Fantasy
454639,movie,Masters of the Universe,2026-06-03,436.827,7.3,1491,en,Action; Fantasy; Science Fiction,2026-08-02,Science Fiction
1275779,movie,Disclosure Day,2026-06-10,401.5466,7.404,2222,en,Science Fiction; Thriller,2026-08-02,Science Fiction
1275779,movie,Disclosure Day,2026-06-10,401.5466,7.404,2222,en,Science Fiction; Thriller,2026-08-02,Thriller
1339713,movie,Obsession,2026-05-13,393.0465,8.249,4106,en,Horror; Thriller,2026-08-02,Horror
1339713,movie,Obsession,2026-05-13,393.0465,8.249,4106,en,Horror; Thriller,2026-08-02,Thriller
1108427,movie,Moana,2026-07-08,330.4523,5.84,162,en,Family; Fantasy; Comedy; Adventure,2026-08-02,Family
1108427,movie,Moana,2026-07-08,330.4523,5.84,162,en,Family; Fantasy; Comedy; Adventure,2026-08-02,Fantasy
1108427,movie,Moana,2026-07-08,330.4523,5.84,162,en,Family; Fantasy; Comedy; Adventure,2026-08-02,Comedy
1108427,movie,Moana,2026-07-08,330.4523,5.84,162,en,Family; Fantasy; Comedy; Adventure,2026-08-02,Adventure
1284465,movie,The Death of Robin Hood,2026-06-18,328.3313,6.551,146,en,Adventure; Drama; Action,2026-08-02,Adventure
1284465,movie,The Death of Robin Hood,2026-06-18,328.3313,6.551,146,en,Adventure; Drama; Action,2026-08-02,Drama
1284465,movie,The Death of Robin Hood,2026-06-18,328.3313,6.551,146,en,Adventure; Drama; Action,2026-08-02,Action
94997,tv,House of the Dragon,2022-08-21,310.3158,8.377,6803,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-08-02,Sci-Fi & Fantasy
94997,tv,House of the Dragon,2022-08-21,310.3158,8.377,6803,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-08-02,Drama
94997,tv,House of the Dragon,2022-08-21,310.3158,8.377,6803,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-08-02,Action & Adventure
1084244,movie,Toy Story 5,2026-06-17,298.6146,7.421,743,en,Animation; Family; Comedy; Adventure,2026-08-02,Animation
1084244,movie,Toy Story 5,2026-06-17,298.6146,7.421,743,en,Animation; Family; Comedy; Adventure,2026-08-02,Family
1084244,movie,Toy Story 5,2026-06-17,298.6146,7.421,743,en,Animation; Family; Comedy; Adventure,2026-08-02,Comedy
1084244,movie,Toy Story 5,2026-06-17,298.6146,7.421,743,en,Animation; Family; Comedy; Adventure,2026-08-02,Adventure
980431,movie,Avatar Aang: The Last Airbender,2026-07-24,288.9823,9.325,590,en,Animation; Action; Adventure; Fantasy,2026-08-02,Animation
980431,movie,Avatar Aang: The Last Airbender,2026-07-24,288.9823,9.325,590,en,Animation; Action; Adventure; Fantasy,2026-08-02,Action
980431,movie,Avatar Aang: The Last Airbender,2026-07-24,288.9823,9.325,590,en,Animation; Action; Adventure; Fantasy,2026-08-02,Adventure
980431,movie,Avatar Aang: The Last Airbender,2026-07-24,288.9823,9.325,590,en,Animation; Action; Adventure; Fantasy,2026-08-02,Fantasy
1315772,movie,Minions & Monsters,2026-06-24,268.3149,6.402,251,en,Adventure; Animation; Comedy; Family; Fantasy,2026-08-02,Adventure
1315772,movie,Minions & Monsters,2026-06-24,268.3149,6.402,251,en,Adventure; Animation; Comedy; Family; Fantasy,2026-08-02,Animation
1315772,movie,Minions & Monsters,2026-06-24,268.3149,6.402,251,en,Adventure; Animation; Comedy; Family; Fantasy,2026-08-02,Comedy
1315772,movie,Minions & Monsters,2026-06-24,268.3149,6.402,251,en,Adventure; Animation; Comedy; Family; Fantasy,2026-08-02,Family
1315772,movie,Minions & Monsters,2026-06-24,268.3149,6.402,251,en,Adventure; Animation; Comedy; Family; Fantasy,2026-08-02,Fantasy
1083381,movie,Backrooms,2026-05-27,262.1679,7.083,2427,en,Horror; Mystery; Science Fiction,2026-08-02,Horror
1083381,movie,Backrooms,2026-05-27,262.1679,7.083,2427,en,Horror; Mystery; Science Fiction,2026-08-02,Mystery
1083381,movie,Backrooms,2026-05-27,262.1679,7.083,2427,en,Horror; Mystery; Science Fiction,2026-08-02,Science Fiction
79744,tv,The Rookie,2018-10-16,256.1625,8.549,3421,en,Crime; Drama; Comedy,2026-08-02,Crime
79744,tv,The Rookie,2018-10-16,256.1625,8.549,3421,en,Crime; Drama; Comedy,2026-08-02,Drama
79744,tv,The Rookie,2018-10-16,256.1625,8.549,3421,en,Crime; Drama; Comedy,2026-08-02,Comedy
1481343,movie,The Devil's Mouth,2026-07-29,246.3862,6.664,335,en,Horror; Thriller,2026-08-02,Horror
1481343,movie,The Devil's Mouth,2026-07-29,246.3862,6.664,335,en,Horror; Thriller,2026-08-02,Thriller
125988,tv,Silo,2023-05-04,238.6817,8.185,2361,en,Sci-Fi & Fantasy; Drama,2026-08-02,Sci-Fi & Fantasy
125988,tv,Silo,2023-05-04,238.6817,8.185,2361,en,Sci-Fi & Fantasy; Drama,2026-08-02,Drama
60625,tv,Rick and Morty,2013-12-02,226.7713,8.7,11213,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-08-02,Animation
60625,tv,Rick and Morty,2013-12-02,226.7713,8.7,11213,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-08-02,Comedy
60625,tv,Rick and Morty,2013-12-02,226.7713,8.7,11213,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-08-02,Sci-Fi & Fantasy
60625,tv,Rick and Morty,2013-12-02,226.7713,8.7,11213,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-08-02,Action & Adventure
1375646,movie,Colony,2026-05-21,221.3403,8.075,366,ko,Action; Horror; Science Fiction,2026-08-02,Action
1375646,movie,Colony,2026-05-21,221.3403,8.075,366,ko,Action; Horror; Science Fiction,2026-08-02,Horror
1375646,movie,Colony,2026-05-21,221.3403,8.075,366,ko,Action; Horror; Science Fiction,2026-08-02,Science Fiction
124364,tv,FROM,2022-02-20,202.251,8.498,4101,en,Mystery; Drama; Sci-Fi & Fantasy,2026-08-02,Mystery
124364,tv,FROM,2022-02-20,202.251,8.498,4101,en,Mystery; Drama; Sci-Fi & Fantasy,2026-08-02,Drama
124364,tv,FROM,2022-02-20,202.251,8.498,4101,en,Mystery; Drama; Sci-Fi & Fantasy,2026-08-02,Sci-Fi & Fantasy
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,199.7701,8.557,1521,ja,Animation; Action; Fantasy,2026-08-02,Animation
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,199.7701,8.557,1521,ja,Animation; Action; Fantasy,2026-08-02,Action
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,199.7701,8.557,1521,ja,Animation; Action; Fantasy,2026-08-02,Fantasy
1630409,movie,The Debt Collector,2026-07-20,190.0831,7.611,45,th,Action; Thriller; Crime,2026-08-02,Action
1630409,movie,The Debt Collector,2026-07-20,190.0831,7.611,45,th,Action; Thriller; Crime,2026-08-02,Thriller
1630409,movie,The Debt Collector,2026-07-20,190.0831,7.611,45,th,Action; Thriller; Crime,2026-08-02,Crime
1273221,movie,Scary Movie,2026-06-03,175.4596,6.506,1387,en,Comedy,2026-08-02,Comedy
687163,movie,Project Hail Mary,2026-03-15,171.4296,8.7,6706,en,Science Fiction; Adventure,2026-08-02,Science Fiction
687163,movie,Project Hail Mary,2026-03-15,171.4296,8.7,6706,en,Science Fiction; Adventure,2026-08-02,Adventure
108978,tv,Reacher,2022-02-03,171.2621,8.078,2976,en,Action & Adventure; Drama; Crime,2026-08-02,Action & Adventure
108978,tv,Reacher,2022-02-03,171.2621,8.078,2976,en,Action & Adventure; Drama; Crime,2026-08-02,Drama
108978,tv,Reacher,2022-02-03,171.2621,8.078,2976,en,Action & Adventure; Drama; Crime,2026-08-02,Crime
1564614,movie,Leviticus,2026-06-17,168.5217,6.256,88,en,Horror; Romance,2026-08-02,Horror
1564614,movie,Leviticus,2026-06-17,168.5217,6.256,88,en,Horror; Romance,2026-08-02,Romance
456,tv,The Simpsons,1989-12-17,167.0581,8.02,10905,en,Animation; Comedy,2026-08-02,Animation
456,tv,The Simpsons,1989-12-17,167.0581,8.02,10905,en,Animation; Comedy,2026-08-02,Comedy
94664,tv,Mushoku Tensei: Jobless Reincarnation,2021-01-11,161.8737,8.465,1630,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2026-08-02,Action & Adventure
94664,tv,Mushoku Tensei: Jobless Reincarnation,2021-01-11,161.8737,8.465,1630,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2026-08-02,Animation
94664,tv,Mushoku Tensei: Jobless Reincarnation,2021-01-11,161.8737,8.465,1630,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2026-08-02,Sci-Fi & Fantasy
1314481,movie,The Devil Wears Prada 2,2026-04-29,152.973,7.105,1856,en,Comedy; Drama,2026-08-02,Comedy
1314481,movie,The Devil Wears Prada 2,2026-04-29,152.973,7.105,1856,en,Comedy; Drama,2026-08-02,Drama
66732,tv,Stranger Things,2016-07-15,135.6499,8.556,21571,en,Action & Adventure; Mystery; Sci-Fi & Fantasy,2026-08-02,Action & Adventure
66732,tv,Stranger Things,2016-07-15,135.6499,8.556,21571,en,Action & Adventure; Mystery; Sci-Fi & Fantasy,2026-08-02,Mystery
66732,tv,Stranger Things,2016-07-15,135.6499,8.556,21571,en,Action & Adventure; Mystery; Sci-Fi & Fantasy,2026-08-02,Sci-Fi & Fantasy
76479,tv,The Boys,2019-07-25,127.8391,8.44,13210,en,Sci-Fi & Fantasy; Action & Adventure,2026-08-02,Sci-Fi & Fantasy
76479,tv,The Boys,2019-07-25,127.8391,8.44,13210,en,Sci-Fi & Fantasy; Action & Adventure,2026-08-02,Action & Adventure
1228710,movie,The Mandalorian and Grogu,2026-05-20,126.535,7.401,1079,en,Action; Adventure; Science Fiction,2026-08-02,Action
1228710,movie,The Mandalorian and Grogu,2026-05-20,126.535,7.401,1079,en,Action; Adventure; Science Fiction,2026-08-02,Adventure
1228710,movie,The Mandalorian and Grogu,2026-05-20,126.535,7.401,1079,en,Action; Adventure; Science Fiction,2026-08-02,Science Fiction
949838,movie,72 HOURS,2026-07-20,115.1538,6.773,233,en,Comedy; Crime,2026-08-02,Comedy
949838,movie,72 HOURS,2026-07-20,115.1538,6.773,233,en,Comedy; Crime,2026-08-02,Crime
936075,movie,Michael,2026-04-22,111.3581,8.694,3819,en,Music; Drama,2026-08-02,Music
936075,movie,Michael,2026-04-22,111.3581,8.694,3819,en,Music; Drama,2026-08-02,Drama
1280738,movie,The Furious,2026-06-10,110.9402,7.324,284,zh,Action; Crime; Thriller,2026-08-02,Action
1280738,movie,The Furious,2026-06-10,110.9402,7.324,284,zh,Action; Crime; Thriller,2026-08-02,Crime
1280738,movie,The Furious,2026-06-10,110.9402,7.324,284,zh,Action; Crime; Thriller,2026-08-02,Thriller
278624,tv,Lucky,2026-07-14,107.4271,7.24,104,en,Drama; Crime,2026-08-02,Drama
278624,tv,Lucky,2026-07-14,107.4271,7.24,104,en,Drama; Crime,2026-08-02,Crime
931285,movie,Mortal Kombat II,2026-05-06,105.2073,7.9,2235,en,Action; Fantasy; Adventure,2026-08-02,Action
931285,movie,Mortal Kombat II,2026-05-06,105.2073,7.9,2235,en,Action; Fantasy; Adventure,2026-08-02,Fantasy
931285,movie,Mortal Kombat II,2026-05-06,105.2073,7.9,2235,en,Action; Fantasy; Adventure,2026-08-02,Adventure
1127384,movie,Deep Water,2026-04-30,105.1625,7.232,339,en,Horror; Thriller,2026-08-02,Horror
1127384,movie,Deep Water,2026-04-30,105.1625,7.232,339,en,Horror; Thriller,2026-08-02,Thriller
113962,tv,Lioness,2023-07-23,104.2129,7.994,1271,en,Drama; War & Politics,2026-08-02,Drama
113962,tv,Lioness,2023-07-23,104.2129,7.994,1271,en,Drama; War & Politics,2026-08-02,War & Politics
83533,movie,Avatar: Fire and Ash,2025-12-17,99.4685,7.6,4015,en,Science Fiction; Adventure; Fantasy,2026-08-02,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,99.4685,7.6,4015,en,Science Fiction; Adventure; Fantasy,2026-08-02,Adventure
