id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
1168190,movie,The Wrecking Crew,2026-01-28,701.2958,6.51,208,en,Action; Comedy; Crime; Mystery,2026-02-01,Action
1168190,movie,The Wrecking Crew,2026-01-28,701.2958,6.51,208,en,Action; Comedy; Crime; Mystery,2026-02-01,Comedy
1168190,movie,The Wrecking Crew,2026-01-28,701.2958,6.51,208,en,Action; Comedy; Crime; Mystery,2026-02-01,Crime
1168190,movie,The Wrecking Crew,2026-01-28,701.2958,6.51,208,en,Action; Comedy; Crime; Mystery,2026-02-01,Mystery
840464,movie,Greenland 2: Migration,2026-01-07,610.5376,6.5,237,en,Adventure; Thriller; Science Fiction,2026-02-01,Adventure
840464,movie,Greenland 2: Migration,2026-01-07,610.5376,6.5,237,en,Adventure; Thriller; Science Fiction,2026-02-01,Thriller
840464,movie,Greenland 2: Migration,2026-01-07,610.5376,6.5,237,en,Adventure; Thriller; Science Fiction,2026-02-01,Science Fiction
1084242,movie,Zootopia 2,2025-11-26,446.4796,7.631,1427,en,Animation; Comedy; Adventure; Family; Mystery,2026-02-01,Animation
1084242,movie,Zootopia 2,2025-11-26,446.4796,7.631,1427,en,Animation; Comedy; Adventure; Family; Mystery,2026-02-01,Comedy
1084242,movie,Zootopia 2,2025-11-26,446.4796,7.631,1427,en,Animation; Comedy; Adventure; Family; Mystery,2026-02-01,Adventure
1084242,movie,Zootopia 2,2025-11-26,446.4796,7.631,1427,en,Animation; Comedy; Adventure; Family; Mystery,2026-02-01,Family
1084242,movie,Zootopia 2,2025-11-26,446.4796,7.631,1427,en,Animation; Comedy; Adventure; Family; Mystery,2026-02-01,Mystery
1419406,movie,The Shadow's Edge,2025-08-16,398.1566,7.2,373,zh,Action; Crime; Drama; Thriller,2026-02-01,Action
1419406,movie,The Shadow's Edge,2025-08-16,398.1566,7.2,373,zh,Action; Crime; Drama; Thriller,2026-02-01,Crime
1419406,movie,The Shadow's Edge,2025-08-16,398.1566,7.2,373,zh,Action; Crime; Drama; Thriller,2026-02-01,Drama
1419406,movie,The Shadow's Edge,2025-08-16,398.1566,7.2,373,zh,Action; Crime; Drama; Thriller,2026-02-01,Thriller
66732,tv,Stranger Things,2016-07-15,373.0737,8.581,20494,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-02-01,Sci-Fi & Fantasy
66732,tv,Stranger Things,2016-07-15,373.0737,8.581,20494,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-02-01,Mystery
66732,tv,Stranger Things,2016-07-15,373.0737,8.581,20494,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-02-01,Action & Adventure
1234731,movie,Anaconda,2025-12-24,298.0606,5.924,363,en,Adventure; Comedy; Horror,2026-02-01,Adventure
1234731,movie,Anaconda,2025-12-24,298.0606,5.924,363,en,Adventure; Comedy; Horror,2026-02-01,Comedy
1234731,movie,Anaconda,2025-12-24,298.0606,5.924,363,en,Adventure; Comedy; Horror,2026-02-01,Horror
456,tv,The Simpsons,1989-12-17,268.917,8.013,10556,en,Family; Animation; Comedy,2026-02-01,Family
456,tv,The Simpsons,1989-12-17,268.917,8.013,10556,en,Family; Animation; Comedy,2026-02-01,Animation
456,tv,The Simpsons,1989-12-17,268.917,8.013,10556,en,Family; Animation; Comedy,2026-02-01,Comedy
79744,tv,The Rookie,2018-10-16,232.2674,8.531,2926,en,Crime; Drama; Comedy,2026-02-01,Crime
79744,tv,The Rookie,2018-10-16,232.2674,8.531,2926,en,Crime; Drama; Comedy,2026-02-01,Drama
79744,tv,The Rookie,2018-10-16,232.2674,8.531,2926,en,Crime; Drama; Comedy,2026-02-01,Comedy
1271895,movie,96 Minutes,2025-09-05,225.9201,6.722,18,zh,Action; Crime; Romance,2026-02-01,Action
1271895,movie,96 Minutes,2025-09-05,225.9201,6.722,18,zh,Action; Crime; Romance,2026-02-01,Crime
1271895,movie,96 Minutes,2025-09-05,225.9201,6.722,18,zh,Action; Crime; Romance,2026-02-01,Romance
91239,tv,Bridgerton,2020-12-25,222.8672,8.068,3118,en,Drama,2026-02-01,Drama
1584215,movie,The Internship,2026-01-13,221.2046,6.1,35,en,Action,2026-02-01,Action
1306368,movie,The Rip,2026-01-13,214.9007,7.031,983,en,Action; Thriller; Crime,2026-02-01,Action
1306368,movie,The Rip,2026-01-13,214.9007,7.031,983,en,Action; Thriller; Crime,2026-02-01,Thriller
1306368,movie,The Rip,2026-01-13,214.9007,7.031,983,en,Action; Thriller; Crime,2026-02-01,Crime
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,206.4879,8.092,146,en,Drama; Sci-Fi & Fantasy; Action & Adventure,2026-02-01,Drama
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,206.4879,8.092,146,en,Drama; Sci-Fi & Fantasy; Action & Adventure,2026-02-01,Sci-Fi & Fantasy
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,206.4879,8.092,146,en,Drama; Sci-Fi & Fantasy; Action & Adventure,2026-02-01,Action & Adventure
95479,tv,JUJUTSU KAISEN,2020-10-03,198.7437,8.6,4156,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-02-01,Animation
95479,tv,JUJUTSU KAISEN,2020-10-03,198.7437,8.6,4156,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-02-01,Action & Adventure
95479,tv,JUJUTSU KAISEN,2020-10-03,198.7437,8.6,4156,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-02-01,Sci-Fi & Fantasy
83533,movie,Avatar: Fire and Ash,2025-12-17,190.3009,7.3,1671,en,Science Fiction; Adventure; Fantasy,2026-02-01,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,190.3009,7.3,1671,en,Science Fiction; Adventure; Fantasy,2026-02-01,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,190.3009,7.3,1671,en,Science Fiction; Adventure; Fantasy,2026-02-01,Fantasy
1242898,movie,Predator: Badlands,2025-11-05,189.709,7.766,1755,en,Action; Science Fiction; Adventure,2026-02-01,Action
1242898,movie,Predator: Badlands,2025-11-05,189.709,7.766,1755,en,Action; Science Fiction; Adventure,2026-02-01,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,189.709,7.766,1755,en,Action; Science Fiction; Adventure,2026-02-01,Adventure
198178,tv,Wonder Man,2026-01-27,176.7823,6.996,121,en,Comedy; Drama,2026-02-01,Comedy
198178,tv,Wonder Man,2026-01-27,176.7823,6.996,121,en,Comedy; Drama,2026-02-01,Drama
1167307,movie,David,2025-12-14,151.1565,8.055,55,en,Animation; Family; Drama,2026-02-01,Animation
1167307,movie,David,2025-12-14,151.1565,8.055,55,en,Animation; Family; Drama,2026-02-01,Family
1167307,movie,David,2025-12-14,151.1565,8.055,55,en,Animation; Family; Drama,2026-02-01,Drama
106379,tv,Fallout,2024-04-10,147.9639,8.142,2474,en,Action & Adventure; Sci-Fi & Fantasy,2026-02-01,Action & Adventure
106379,tv,Fallout,2024-04-10,147.9639,8.142,2474,en,Action & Adventure; Sci-Fi & Fantasy,2026-02-01,Sci-Fi & Fantasy
240459,tv,Spartacus: House of Ashur,2025-12-05,130.5424,6.4,147,en,Drama; Action & Adventure,2026-02-01,Drama
240459,tv,Spartacus: House of Ashur,2025-12-05,130.5424,6.4,147,en,Drama; Action & Adventure,2026-02-01,Action & Adventure
1368166,movie,The Housemaid,2025-12-18,130.1612,7.105,568,en,Mystery; Thriller,2026-02-01,Mystery
1368166,movie,The Housemaid,2025-12-18,130.1612,7.105,568,en,Mystery; Thriller,2026-02-01,Thriller
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,121.8596,6.7,156,en,Animation; Family; Comedy; Adventure; Fantasy,2026-02-01,Animation
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,121.8596,6.7,156,en,Animation; Family; Comedy; Adventure; Fantasy,2026-02-01,Family
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,121.8596,6.7,156,en,Animation; Family; Comedy; Adventure; Fantasy,2026-02-01,Comedy
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,121.8596,6.7,156,en,Animation; Family; Comedy; Adventure; Fantasy,2026-02-01,Adventure
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,121.8596,6.7,156,en,Animation; Family; Comedy; Adventure; Fantasy,2026-02-01,Fantasy
1198994,movie,Send Help,2026-01-22,113.3673,7.048,93,en,Horror; Thriller; Comedy,2026-02-01,Horror
1198994,movie,Send Help,2026-01-22,113.3673,7.048,93,en,Horror; Thriller; Comedy,2026-02-01,Thriller
1198994,movie,Send Help,2026-01-22,113.3673,7.048,93,en,Horror; Thriller; Comedy,2026-02-01,Comedy
209867,tv,Frieren: Beyond Journey's End,2023-09-29,95.4164,8.8,660,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-02-01,Animation
209867,tv,Frieren: Beyond Journey's End,2023-09-29,95.4164,8.8,660,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-02-01,Action & Adventure
209867,tv,Frieren: Beyond Journey's End,2023-09-29,95.4164,8.8,660,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-02-01,Drama
209867,tv,Frieren: Beyond Journey's End,2023-09-29,95.4164,8.8,660,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-02-01,Sci-Fi & Fantasy
801937,movie,"Silent Night, Deadly Night",2025-12-11,91.7673,6.272,57,en,Horror; Thriller,2026-02-01,Horror
801937,movie,"Silent Night, Deadly Night",2025-12-11,91.7673,6.272,57,en,Horror; Thriller,2026-02-01,Thriller
273160,tv,The Beauty,2026-01-21,84.9571,5.8,41,en,Drama; Sci-Fi & Fantasy,2026-02-01,Drama
273160,tv,The Beauty,2026-01-21,84.9571,5.8,41,en,Drama; Sci-Fi & Fantasy,2026-02-01,Sci-Fi & Fantasy
1206008,movie,Ella McCay,2025-12-11,80.0559,5.7,39,en,Comedy; Drama,2026-02-01,Comedy
1206008,movie,Ella McCay,2025-12-11,80.0559,5.7,39,en,Comedy; Drama,2026-02-01,Drama
157741,tv,Landman,2024-11-17,78.766,8.026,409,en,Drama,2026-02-01,Drama
250307,tv,The Pitt,2025-01-09,76.5647,8.709,435,en,Drama,2026-02-01,Drama
7451,movie,xXx,2002-08-09,75.7029,5.981,4765,en,Action; Adventure; Thriller; Crime; Drama,2026-02-01,Action
7451,movie,xXx,2002-08-09,75.7029,5.981,4765,en,Action; Adventure; Thriller; Crime; Drama,2026-02-01,Adventure
7451,movie,xXx,2002-08-09,75.7029,5.981,4765,en,Action; Adventure; Thriller; Crime; Drama,2026-02-01,Thriller
7451,movie,xXx,2002-08-09,75.7029,5.981,4765,en,Action; Adventure; Thriller; Crime; Drama,2026-02-01,Crime
7451,movie,xXx,2002-08-09,75.7029,5.981,4765,en,Action; Adventure; Thriller; Crime; Drama,2026-02-01,Drama
1291608,movie,Dhurandhar,2025-12-05,75.1348,6.852,172,hi,Action; Thriller,2026-02-01,Action
1291608,movie,Dhurandhar,2025-12-05,75.1348,6.852,172,hi,Action; Thriller,2026-02-01,Thriller
1233413,movie,Sinners,2025-04-16,73.2915,7.491,3523,en,Horror; Action; Thriller,2026-02-01,Horror
1233413,movie,Sinners,2025-04-16,73.2915,7.491,3523,en,Horror; Action; Thriller,2026-02-01,Action
1233413,movie,Sinners,2025-04-16,73.2915,7.491,3523,en,Horror; Action; Thriller,2026-02-01,Thriller
425274,movie,Now You See Me: Now You Don't,2025-11-12,69.1814,6.55,997,en,Thriller; Crime; Mystery,2026-02-01,Thriller
425274,movie,Now You See Me: Now You Don't,2025-11-12,69.1814,6.55,997,en,Thriller; Crime; Mystery,2026-02-01,Crime
425274,movie,Now You See Me: Now You Don't,2025-11-12,69.1814,6.55,997,en,Thriller; Crime; Mystery,2026-02-01,Mystery
1317288,movie,Marty Supreme,2025-12-19,68.0375,7.817,415,en,Drama,2026-02-01,Drama
1290821,movie,Shelter,2026-01-28,66.6711,7.5,10,en,Action; Crime; Thriller,2026-02-01,Action
1290821,movie,Shelter,2026-01-28,66.6711,7.5,10,en,Action; Crime; Thriller,2026-02-01,Crime
1290821,movie,Shelter,2026-01-28,66.6711,7.5,10,en,Action; Crime; Thriller,2026-02-01,Thriller
76479,tv,The Boys,2019-07-25,65.4935,8.442,11557,en,Sci-Fi & Fantasy; Action & Adventure,2026-02-01,Sci-Fi & Fantasy
76479,tv,The Boys,2019-07-25,65.4935,8.442,11557,en,Sci-Fi & Fantasy; Action & Adventure,2026-02-01,Action & Adventure
1116201,movie,Iron Lung,2026-01-30,64.3916,7.7,31,en,Horror; Science Fiction; Mystery,2026-02-01,Horror
1116201,movie,Iron Lung,2026-01-30,64.3916,7.7,31,en,Horror; Science Fiction; Mystery,2026-02-01,Science Fiction
1116201,movie,Iron Lung,2026-01-30,64.3916,7.7,31,en,Horror; Science Fiction; Mystery,2026-02-01,Mystery
1228246,movie,Five Nights at Freddy's 2,2025-12-03,62.2581,6.728,686,en,Horror; Thriller,2026-02-01,Horror
1228246,movie,Five Nights at Freddy's 2,2025-12-03,62.2581,6.728,686,en,Horror; Thriller,2026-02-01,Thriller
1228246,movie,Five Nights at Freddy's 2,2025-12-03,62.2581,6.728,686,en,Horror; Thriller,2026-02-01,Horror
1228246,movie,Five Nights at Freddy's 2,2025-12-03,62.2581,6.728,686,en,Horror; Thriller,2026-02-01,Thriller
1054867,movie,One Battle After Another,2025-09-23,61.999,7.423,2675,en,Thriller; Crime; Action,2026-02-01,Thriller
1054867,movie,One Battle After Another,2025-09-23,61.999,7.423,2675,en,Thriller; Crime; Action,2026-02-01,Crime
1054867,movie,One Battle After Another,2025-09-23,61.999,7.423,2675,en,Thriller; Crime; Action,2026-02-01,Action
259731,tv,HIS & HERS,2026-01-08,60.5149,7.164,226,en,Drama; Crime; Mystery,2026-02-01,Drama
259731,tv,HIS & HERS,2026-01-08,60.5149,7.164,226,en,Drama; Crime; Mystery,2026-02-01,Crime
259731,tv,HIS & HERS,2026-01-08,60.5149,7.164,226,en,Drama; Crime; Mystery,2026-02-01,Mystery
1236153,movie,Mercy,2026-01-19,59.8673,6.598,97,en,Science Fiction; Action; Thriller,2026-02-01,Science Fiction
