id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
456,tv,The Simpsons,1989-12-17,281.2337,8.012,10575,en,Family; Animation; Comedy,2026-02-15,Family
456,tv,The Simpsons,1989-12-17,281.2337,8.012,10575,en,Family; Animation; Comedy,2026-02-15,Animation
456,tv,The Simpsons,1989-12-17,281.2337,8.012,10575,en,Family; Animation; Comedy,2026-02-15,Comedy
456,tv,The Simpsons,1989-12-17,281.2337,8.012,10575,en,Family; Animation; Comedy,2026-02-15,Family
456,tv,The Simpsons,1989-12-17,281.2337,8.012,10575,en,Family; Animation; Comedy,2026-02-15,Animation
456,tv,The Simpsons,1989-12-17,281.2337,8.012,10575,en,Family; Animation; Comedy,2026-02-15,Comedy
79744,tv,The Rookie,2018-10-16,273.8106,8.527,2953,en,Crime; Drama; Comedy,2026-02-15,Crime
79744,tv,The Rookie,2018-10-16,273.8106,8.527,2953,en,Crime; Drama; Comedy,2026-02-15,Drama
79744,tv,The Rookie,2018-10-16,273.8106,8.527,2953,en,Crime; Drama; Comedy,2026-02-15,Comedy
66732,tv,Stranger Things,2016-07-15,263.2162,8.579,20619,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-02-15,Sci-Fi & Fantasy
66732,tv,Stranger Things,2016-07-15,263.2162,8.579,20619,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-02-15,Mystery
66732,tv,Stranger Things,2016-07-15,263.2162,8.579,20619,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-02-15,Action & Adventure
1315303,movie,Primate,2026-01-01,250.6141,6.613,282,en,Horror; Thriller,2026-02-15,Horror
1315303,movie,Primate,2026-01-01,250.6141,6.613,282,en,Horror; Thriller,2026-02-15,Thriller
1368166,movie,The Housemaid,2025-12-18,242.6557,7.203,1100,en,Drama; Mystery; Thriller,2026-02-15,Drama
1368166,movie,The Housemaid,2025-12-18,242.6557,7.203,1100,en,Drama; Mystery; Thriller,2026-02-15,Mystery
1368166,movie,The Housemaid,2025-12-18,242.6557,7.203,1100,en,Drama; Mystery; Thriller,2026-02-15,Thriller
1168190,movie,The Wrecking Crew,2026-01-28,235.2281,6.858,581,en,Action; Comedy; Crime; Mystery,2026-02-15,Action
1168190,movie,The Wrecking Crew,2026-01-28,235.2281,6.858,581,en,Action; Comedy; Crime; Mystery,2026-02-15,Comedy
1168190,movie,The Wrecking Crew,2026-01-28,235.2281,6.858,581,en,Action; Comedy; Crime; Mystery,2026-02-15,Crime
1168190,movie,The Wrecking Crew,2026-01-28,235.2281,6.858,581,en,Action; Comedy; Crime; Mystery,2026-02-15,Mystery
1434,tv,Family Guy,1999-01-31,234.4044,7.389,4796,en,Animation; Comedy,2026-02-15,Animation
1434,tv,Family Guy,1999-01-31,234.4044,7.389,4796,en,Animation; Comedy,2026-02-15,Comedy
1084242,movie,Zootopia 2,2025-11-26,227.8124,7.61,1682,en,Animation; Comedy; Adventure; Family; Mystery,2026-02-15,Animation
1084242,movie,Zootopia 2,2025-11-26,227.8124,7.61,1682,en,Animation; Comedy; Adventure; Family; Mystery,2026-02-15,Comedy
1084242,movie,Zootopia 2,2025-11-26,227.8124,7.61,1682,en,Animation; Comedy; Adventure; Family; Mystery,2026-02-15,Adventure
