id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
969681,movie,Spider-Man: Brand New Day,2026-07-29,851.9124,7.863,2469,en,Science Fiction; Action; Adventure,2026-09-07,Science Fiction
969681,movie,Spider-Man: Brand New Day,2026-07-29,851.9124,7.863,2469,en,Science Fiction; Action; Adventure,2026-09-07,Action
969681,movie,Spider-Man: Brand New Day,2026-07-29,851.9124,7.863,2469,en,Science Fiction; Action; Adventure,2026-09-07,Adventure
108978,tv,Reacher,2022-02-03,581.2452,8.108,3229,en,Action & Adventure; Crime,2026-09-07,Action & Adventure
108978,tv,Reacher,2022-02-03,581.2452,8.108,3229,en,Action & Adventure; Crime,2026-09-07,Crime
1368337,movie,The Odyssey,2026-07-15,482.5778,8.0,3517,en,Adventure; Action; Fantasy,2026-09-07,Adventure
1368337,movie,The Odyssey,2026-07-15,482.5778,8.0,3517,en,Adventure; Action; Fantasy,2026-09-07,Action
1368337,movie,The Odyssey,2026-07-15,482.5778,8.0,3517,en,Adventure; Action; Fantasy,2026-09-07,Fantasy
1204680,movie,Coyote vs. Acme,2026-08-20,477.1181,7.629,182,en,Comedy; Adventure; Family,2026-09-07,Comedy
1204680,movie,Coyote vs. Acme,2026-08-20,477.1181,7.629,182,en,Comedy; Adventure; Family,2026-09-07,Adventure
1204680,movie,Coyote vs. Acme,2026-08-20,477.1181,7.629,182,en,Comedy; Adventure; Family,2026-09-07,Family
1288445,movie,Mutiny,2026-08-19,406.4915,6.374,306,en,Action; Thriller,2026-09-07,Action
1288445,movie,Mutiny,2026-08-19,406.4915,6.374,306,en,Action; Thriller,2026-09-07,Thriller
125988,tv,Silo,2023-05-04,355.3231,8.205,2592,en,Sci-Fi & Fantasy; Drama,2026-09-07,Sci-Fi & Fantasy
125988,tv,Silo,2023-05-04,355.3231,8.205,2592,en,Sci-Fi & Fantasy; Drama,2026-09-07,Drama
113962,tv,Lioness,2023-07-23,336.1769,8.13,1469,en,Drama; War & Politics,2026-09-07,Drama
113962,tv,Lioness,2023-07-23,336.1769,8.13,1469,en,Drama; War & Politics,2026-09-07,War & Politics
1386315,movie,The Runner,2026-09-03,295.2113,6.716,276,en,Thriller; Action,2026-09-07,Thriller
1386315,movie,The Runner,2026-09-03,295.2113,6.716,276,en,Thriller; Action,2026-09-07,Action
456,tv,The Simpsons,1989-12-17,272.1693,8.022,10982,en,Animation; Comedy,2026-09-07,Animation
456,tv,The Simpsons,1989-12-17,272.1693,8.022,10982,en,Animation; Comedy,2026-09-07,Comedy
1375646,movie,Colony,2026-05-21,262.5655,8.1,698,ko,Action; Horror; Science Fiction,2026-09-07,Action
1375646,movie,Colony,2026-05-21,262.5655,8.1,698,ko,Action; Horror; Science Fiction,2026-09-07,Horror
1375646,movie,Colony,2026-05-21,262.5655,8.1,698,ko,Action; Horror; Science Fiction,2026-09-07,Science Fiction
1744462,movie,Grand Theft Auto VI: An Extended Look,2026-08-27,256.2747,8.873,315,en,Animation; Action; Adventure; Crime,2026-09-07,Animation
1744462,movie,Grand Theft Auto VI: An Extended Look,2026-08-27,256.2747,8.873,315,en,Animation; Action; Adventure; Crime,2026-09-07,Action
1744462,movie,Grand Theft Auto VI: An Extended Look,2026-08-27,256.2747,8.873,315,en,Animation; Action; Adventure; Crime,2026-09-07,Adventure
1744462,movie,Grand Theft Auto VI: An Extended Look,2026-08-27,256.2747,8.873,315,en,Animation; Action; Adventure; Crime,2026-09-07,Crime
1339713,movie,Obsession,2026-05-13,218.4872,8.2,5336,en,Horror; Thriller,2026-09-07,Horror
1339713,movie,Obsession,2026-05-13,218.4872,8.2,5336,en,Horror; Thriller,2026-09-07,Thriller
95350,tv,Lanterns,2026-08-16,217.679,8.295,271,en,Drama; Mystery; Sci-Fi & Fantasy,2026-09-07,Drama
95350,tv,Lanterns,2026-08-16,217.679,8.295,271,en,Drama; Mystery; Sci-Fi & Fantasy,2026-09-07,Mystery
95350,tv,Lanterns,2026-08-16,217.679,8.295,271,en,Drama; Mystery; Sci-Fi & Fantasy,2026-09-07,Sci-Fi & Fantasy
1516698,movie,The Last Sunrise,2026-08-26,211.1457,6.646,127,en,Romance; Drama,2026-09-07,Romance
1516698,movie,The Last Sunrise,2026-08-26,211.1457,6.646,127,en,Romance; Drama,2026-09-07,Drama
236235,tv,The Gentlemen,2024-03-07,198.2138,7.8,878,en,Comedy; Drama; Crime,2026-09-07,Comedy
236235,tv,The Gentlemen,2024-03-07,198.2138,7.8,878,en,Comedy; Drama; Crime,2026-09-07,Drama
236235,tv,The Gentlemen,2024-03-07,198.2138,7.8,878,en,Comedy; Drama; Crime,2026-09-07,Crime
1621552,movie,Facing El Chapo,2026-08-21,195.6024,8.793,547,es,Crime; Action; Thriller,2026-09-07,Crime
1621552,movie,Facing El Chapo,2026-08-21,195.6024,8.793,547,es,Crime; Action; Thriller,2026-09-07,Action
1621552,movie,Facing El Chapo,2026-08-21,195.6024,8.793,547,es,Crime; Action; Thriller,2026-09-07,Thriller
1506560,movie,Clash of the Thundermans,2026-09-03,185.4439,6.895,19,en,TV Movie; Family; Science Fiction; Action; Comedy,2026-09-07,TV Movie
1506560,movie,Clash of the Thundermans,2026-09-03,185.4439,6.895,19,en,TV Movie; Family; Science Fiction; Action; Comedy,2026-09-07,Family
1506560,movie,Clash of the Thundermans,2026-09-03,185.4439,6.895,19,en,TV Movie; Family; Science Fiction; Action; Comedy,2026-09-07,Science Fiction
1506560,movie,Clash of the Thundermans,2026-09-03,185.4439,6.895,19,en,TV Movie; Family; Science Fiction; Action; Comedy,2026-09-07,Action
1506560,movie,Clash of the Thundermans,2026-09-03,185.4439,6.895,19,en,TV Movie; Family; Science Fiction; Action; Comedy,2026-09-07,Comedy
1137844,movie,Mayday,2026-09-03,184.5833,7.896,206,en,Action; Comedy; War,2026-09-07,Action
1137844,movie,Mayday,2026-09-03,184.5833,7.896,206,en,Action; Comedy; War,2026-09-07,Comedy
1137844,movie,Mayday,2026-09-03,184.5833,7.896,206,en,Action; Comedy; War,2026-09-07,War
1084244,movie,Toy Story 5,2026-06-17,177.6735,8.34,2003,en,Animation; Family; Comedy; Adventure,2026-09-07,Animation
1084244,movie,Toy Story 5,2026-06-17,177.6735,8.34,2003,en,Animation; Family; Comedy; Adventure,2026-09-07,Family
1084244,movie,Toy Story 5,2026-06-17,177.6735,8.34,2003,en,Animation; Family; Comedy; Adventure,2026-09-07,Comedy
1084244,movie,Toy Story 5,2026-06-17,177.6735,8.34,2003,en,Animation; Family; Comedy; Adventure,2026-09-07,Adventure
860508,movie,The Whisper Man,2026-08-27,172.2682,6.779,477,en,Crime; Drama; Thriller,2026-09-07,Crime
860508,movie,The Whisper Man,2026-08-27,172.2682,6.779,477,en,Crime; Drama; Thriller,2026-09-07,Drama
860508,movie,The Whisper Man,2026-08-27,172.2682,6.779,477,en,Crime; Drama; Thriller,2026-09-07,Thriller
1315772,movie,Minions & Monsters,2026-06-24,158.6748,7.567,1036,en,Adventure; Animation; Comedy; Family; Fantasy,2026-09-07,Adventure
1315772,movie,Minions & Monsters,2026-06-24,158.6748,7.567,1036,en,Adventure; Animation; Comedy; Family; Fantasy,2026-09-07,Animation
1315772,movie,Minions & Monsters,2026-06-24,158.6748,7.567,1036,en,Adventure; Animation; Comedy; Family; Fantasy,2026-09-07,Comedy
1315772,movie,Minions & Monsters,2026-06-24,158.6748,7.567,1036,en,Adventure; Animation; Comedy; Family; Fantasy,2026-09-07,Family
1315772,movie,Minions & Monsters,2026-06-24,158.6748,7.567,1036,en,Adventure; Animation; Comedy; Family; Fantasy,2026-09-07,Fantasy
60625,tv,Rick and Morty,2013-12-02,156.6412,8.682,11360,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-09-07,Animation
60625,tv,Rick and Morty,2013-12-02,156.6412,8.682,11360,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-09-07,Comedy
60625,tv,Rick and Morty,2013-12-02,156.6412,8.682,11360,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-09-07,Sci-Fi & Fantasy
60625,tv,Rick and Morty,2013-12-02,156.6412,8.682,11360,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-09-07,Action & Adventure
