name,count
Dan Castellaneta,2
Julie Kavner,2
Nancy Cartwright,2
Yeardley Smith,2
Hank Azaria,2
Harry Shearer,2
Nathan Fillion,1
Melissa O'Neil,1
Eric Winter,1
Alyssa Diaz,1
Mekia Cox,1
Richard T. Jones,1
Shawn Ashmore,1
Jenna Dewan,1
Lisseth Chavez,1
Deric Augustine,1
Winona Ryder,1
David Harbour,1
Millie Bobby Brown,1
Finn Wolfhard,1
Gaten Matarazzo,1
Caleb McLaughlin,1
Noah Schnapp,1
Sadie Sink,1
Natalia Dyer,1
Charlie Heaton,1
Joe Keery,1
Maya Hawke,1
Brett Gelman,1
Priah Ferguson,1
Cara Buono,1
Jamie Campbell Bower,1
Nell Fisher,1
Linda Hamilton,1
Johnny Sequoyah,1
Jessica Alexander,1
Troy Kotsur,1
Victoria Wyant,1
Gia Hunter,1
Benjamin Cheng,1
Charlie Mann,1
Tienne Simon,1
Miguel Hernando Torres Umba,1
Amina Abdi,1
Rob Chalk,1
Joe Abercrombie,1
Nick Romano,1
Rob Delaney,1
Ben Pronsky,1
Stuart Whelan,1
Kae Alexander,1
Kieran Deane,1
Sydney Sweeney,1
Amanda Seyfried,1
Brandon Sklenar,1
Michele Morrone,1
Indiana Elle,1
Sarah Cooper,1
Elizabeth Perkins,1
Ellen Tamaki,1
Megan Ferguson,1
Amanda Joy Erickson,1
Alaina Surgener,1
Peter Colandro,1
Alexandra Seal,1
Lamar Baucom-Slaughter,1
Don DiPetta,1
Kathy Costa McKeown,1
Cailen Fu,1
Brian D. Cohen,1
Arabella Olivia Clark,1
Ken Barnett,1
Matt Walton,1
Maury Ginsberg,1
Piper Rae Patterson,1
Sophia Bunnell,1
Jeffrey Bean,1
Ellen Adair,1
Jen Egan,1
Bryce Biederman,1
Dave Bautista,1
Jason Momoa,1
Temuera Morrison,1
Morena Baccarin,1
Roimata Fox,1
Frankie Adams,1
Claes Bang,1
Jacob Batalon,1
Maia Kealoha,1
Stephen Root,1
Josua Tuivaralagi,1
MIYAVI,1
David Hekili Kenui Bell,1
Mark R Black,1
Lydia Peckham,1
Branscombe Richmond,1
Brian Keaulana,1
Stephen Oyoung,1
Takuma Anzai,1
Mainei Kinimaka,1
Lelea'e Kahalepuna-Wong,1
Ahmed Youssef,1
Antonio Te Maioha,1
Ryan Farrell,1
Bruce Bennett Ah Leong,1
Mike Edward,1
Makana David,1
Meaalofa Vaifale,1
Josh Thomson,1
Kael Munro-Nonoa,1
Moana Johnson,1
Sherry Shaoling,1
Jodie Yee,1
Graciella Butler,1
Cyndi Mayo-Akeo,1
Wayne Chen,1
Lila Marcellino,1
Seth MacFarlane,1
Alex Borstein,1
Seth Green,1
Ginnifer Goodwin,1
Jason Bateman,1
Ke Huy Quan,1
Fortune Feimster,1
Andy Samberg,1
David Strathairn,1
Idris Elba,1
Shakira,1
Patrick Warburton,1
Quinta Brunson,1
Danny Trejo,1
Nate Torrence,1
Bonnie Hunt,1
Don Lake,1
Michelle Gomez,1
David Fane,1
Joe Anoa'i,1
Phil Brooks,1
Stephanie Beatriz,1
Wilmer Valderrama,1
Jean Reno,1
Alan Tudyk,1
Macaulay Culkin,1
Brenda Song,1
John Leguizamo,1
Tommy Lister Jr.,1
Maurice LaMarche,1
Leah Latham,1
Raymond S. Persi,1
Jenny Slate,1
Josh Dallas,1
Tommy Chong,1
Auliʻi Cravalho,1
Hewitt Bush,1
Blake Slatkin,1
Nick DiGiovanni,1
Tig Notaro,1
Sasha Piqué Mebarak,1
Milan Piqué Mebarak,1
Jake Robards,1
Bob Iger,1
Daniel V. Graulau,1
Amanda Gorman,1
Ed Sheeran,1
Yvette Nicole Brown,1
Tiffany Lonsdale,1
George Pennacchio,1
Byron Howard,1
Jared Bush,1
June Squibb,1
Rachel House,1
Melissa Goodwin Shepherd,1
Cecily Strong,1
Allegra Leguizamo,1
Mario López,1
Michael J. Fox,1
Mark Rhino Smith,1
Josh Gad,1
Peter Mansbridge,1
Robert Irwin,1
David VanTuyle,1
Anika Noni Rose,1
Taylen Biggs,1
Mae Martin,1
Dwayne Johnson,1
Natalia Adame Mendoza,1
Emmitt Bush,1
Merrick Bush,1
Carrie Liao,1
Jeremy Milton,1
Fabienne Rawley,1
Naruna Costa,1
Seu Jorge,1
Camilla Damião,1
David Santos,1
Hermila Guedes,1
Enio Cavalcante,1
Marcélia Cartaxo,1
Samurai Cria,1
Flávio Baiocchi,1
Ricardo Gelli,1
Yetunde Hammed,1
Stefani Mota,1
Lee Taylor,1
Renan Novaez,1
Elzio Vieira,1
Peter Claffey,1
Dexter Sol Ansell,1
Daniel Ings,1
