id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
66732,tv,Stranger Things,2016-07-15,980.7469,8.6,19422.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-12-07,Sci-Fi & Fantasy
66732,tv,Stranger Things,2016-07-15,980.7469,8.6,19422.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-12-07,Mystery
66732,tv,Stranger Things,2016-07-15,980.7469,8.6,19422.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-12-07,Action & Adventure
533533,movie,TRON: Ares,2025-10-08,505.4754,6.521,612.0,en,Science Fiction; Adventure; Action,2025-12-07,Science Fiction
533533,movie,TRON: Ares,2025-10-08,505.4754,6.521,612.0,en,Science Fiction; Adventure; Action,2025-12-07,Adventure
533533,movie,TRON: Ares,2025-10-08,505.4754,6.521,612.0,en,Science Fiction; Adventure; Action,2025-12-07,Action
1180831,movie,Troll 2,2025-11-30,503.6553,6.813,187.0,no,Action; Fantasy; Thriller,2025-12-07,Action
1180831,movie,Troll 2,2025-11-30,503.6553,6.813,187.0,no,Action; Fantasy; Thriller,2025-12-07,Fantasy
1180831,movie,Troll 2,2025-11-30,503.6553,6.813,187.0,no,Action; Fantasy; Thriller,2025-12-07,Thriller
1084242,movie,Zootopia 2,2025-11-26,474.7074,7.722,425.0,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-07,Animation
1084242,movie,Zootopia 2,2025-11-26,474.7074,7.722,425.0,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-07,Comedy
1084242,movie,Zootopia 2,2025-11-26,474.7074,7.722,425.0,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-07,Adventure
1084242,movie,Zootopia 2,2025-11-26,474.7074,7.722,425.0,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-07,Family
1084242,movie,Zootopia 2,2025-11-26,474.7074,7.722,425.0,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-07,Mystery
1228246,movie,Five Nights at Freddy's 2,2025-12-03,278.8384,6.369,84.0,en,Horror; Thriller,2025-12-07,Horror
1228246,movie,Five Nights at Freddy's 2,2025-12-03,278.8384,6.369,84.0,en,Horror; Thriller,2025-12-07,Thriller
200875,tv,IT: Welcome to Derry,2025-10-26,270.3411,8.2,614.0,en,Drama; Mystery,2025-12-07,Drama
200875,tv,IT: Welcome to Derry,2025-10-26,270.3411,8.2,614.0,en,Drama; Mystery,2025-12-07,Mystery
1246049,movie,Dracula,2025-07-30,217.6018,7.102,546.0,fr,Horror; Fantasy; Romance,2025-12-07,Horror
1246049,movie,Dracula,2025-07-30,217.6018,7.102,546.0,fr,Horror; Fantasy; Romance,2025-12-07,Fantasy
1246049,movie,Dracula,2025-07-30,217.6018,7.102,546.0,fr,Horror; Fantasy; Romance,2025-12-07,Romance
1419406,movie,The Shadow's Edge,2025-08-16,210.2873,6.493,145.0,zh,Action; Crime; Thriller,2025-12-07,Action
1419406,movie,The Shadow's Edge,2025-08-16,210.2873,6.493,145.0,zh,Action; Crime; Thriller,2025-12-07,Crime
1419406,movie,The Shadow's Edge,2025-08-16,210.2873,6.493,145.0,zh,Action; Crime; Thriller,2025-12-07,Thriller
1242898,movie,Predator: Badlands,2025-11-05,188.2515,7.4,568.0,en,Action; Science Fiction; Adventure,2025-12-07,Action
1242898,movie,Predator: Badlands,2025-11-05,188.2515,7.4,568.0,en,Action; Science Fiction; Adventure,2025-12-07,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,188.2515,7.4,568.0,en,Action; Science Fiction; Adventure,2025-12-07,Adventure
1062722,movie,Frankenstein,2025-10-17,124.2279,7.8,2097.0,en,Drama; Fantasy; Horror,2025-12-07,Drama
1062722,movie,Frankenstein,2025-10-17,124.2279,7.8,2097.0,en,Drama; Fantasy; Horror,2025-12-07,Fantasy
1062722,movie,Frankenstein,2025-10-17,124.2279,7.8,2097.0,en,Drama; Fantasy; Horror,2025-12-07,Horror
967941,movie,Wicked: For Good,2025-11-19,123.3511,6.786,390.0,en,Fantasy; Adventure; Romance,2025-12-07,Fantasy
967941,movie,Wicked: For Good,2025-11-19,123.3511,6.786,390.0,en,Fantasy; Adventure; Romance,2025-12-07,Adventure
967941,movie,Wicked: For Good,2025-11-19,123.3511,6.786,390.0,en,Fantasy; Adventure; Romance,2025-12-07,Romance
