id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
1523145,movie,Your Heart Will Be Broken,2026-03-26,1201.7892,6.938,40,ru,Romance; Drama,2026-04-05,Romance
1523145,movie,Your Heart Will Be Broken,2026-03-26,1201.7892,6.938,40,ru,Romance; Drama,2026-04-05,Drama
83533,movie,Avatar: Fire and Ash,2025-12-17,609.1409,7.371,2344,en,Science Fiction; Adventure; Fantasy,2026-04-05,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,609.1409,7.371,2344,en,Science Fiction; Adventure; Fantasy,2026-04-05,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,609.1409,7.371,2344,en,Science Fiction; Adventure; Fantasy,2026-04-05,Fantasy
1327819,movie,Hoppers,2026-03-04,348.5408,7.6,388,en,Animation; Family; Science Fiction; Comedy; Adventure,2026-04-05,Animation
1327819,movie,Hoppers,2026-03-04,348.5408,7.6,388,en,Animation; Family; Science Fiction; Comedy; Adventure,2026-04-05,Family
1327819,movie,Hoppers,2026-03-04,348.5408,7.6,388,en,Animation; Family; Science Fiction; Comedy; Adventure,2026-04-05,Science Fiction
1327819,movie,Hoppers,2026-03-04,348.5408,7.6,388,en,Animation; Family; Science Fiction; Comedy; Adventure,2026-04-05,Comedy
1327819,movie,Hoppers,2026-03-04,348.5408,7.6,388,en,Animation; Family; Science Fiction; Comedy; Adventure,2026-04-05,Adventure
1171145,movie,Crime 101,2026-02-11,338.7913,7.026,469,en,Crime; Thriller,2026-04-05,Crime
1171145,movie,Crime 101,2026-02-11,338.7913,7.026,469,en,Crime; Thriller,2026-04-05,Thriller
1290821,movie,Shelter,2026-01-28,324.5688,6.8,484,en,Action; Crime; Thriller,2026-04-05,Action
1290821,movie,Shelter,2026-01-28,324.5688,6.8,484,en,Action; Crime; Thriller,2026-04-05,Crime
1290821,movie,Shelter,2026-01-28,324.5688,6.8,484,en,Action; Crime; Thriller,2026-04-05,Thriller
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,323.9395,7.0,227,en,Animation; Adventure; Fantasy; Family; Action; Comedy,2026-04-05,Animation
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,323.9395,7.0,227,en,Animation; Adventure; Fantasy; Family; Action; Comedy,2026-04-05,Adventure
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,323.9395,7.0,227,en,Animation; Adventure; Fantasy; Family; Action; Comedy,2026-04-05,Fantasy
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,323.9395,7.0,227,en,Animation; Adventure; Fantasy; Family; Action; Comedy,2026-04-05,Family
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,323.9395,7.0,227,en,Animation; Adventure; Fantasy; Family; Action; Comedy,2026-04-05,Action
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,323.9395,7.0,227,en,Animation; Adventure; Fantasy; Family; Action; Comedy,2026-04-05,Comedy
1115544,movie,Mike & Nick & Nick & Alice,2026-03-14,317.0002,6.835,167,en,Comedy; Science Fiction; Crime,2026-04-05,Comedy
1115544,movie,Mike & Nick & Nick & Alice,2026-03-14,317.0002,6.835,167,en,Comedy; Science Fiction; Crime,2026-04-05,Science Fiction
