id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
66732,tv,Stranger Things,2016-07-15,1122.3543,8.596,19758,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-12-28,Sci-Fi & Fantasy
66732,tv,Stranger Things,2016-07-15,1122.3543,8.596,19758,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-12-28,Mystery
66732,tv,Stranger Things,2016-07-15,1122.3543,8.596,19758,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-12-28,Action & Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,561.3974,7.377,783,en,Science Fiction; Adventure; Fantasy,2025-12-28,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,561.3974,7.377,783,en,Science Fiction; Adventure; Fantasy,2025-12-28,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,561.3974,7.377,783,en,Science Fiction; Adventure; Fantasy,2025-12-28,Fantasy
982843,movie,The Great Flood,2025-09-18,393.7553,6.211,304,ko,Science Fiction; Adventure; Drama,2025-12-28,Science Fiction
982843,movie,The Great Flood,2025-09-18,393.7553,6.211,304,ko,Science Fiction; Adventure; Drama,2025-12-28,Adventure
982843,movie,The Great Flood,2025-09-18,393.7553,6.211,304,ko,Science Fiction; Adventure; Drama,2025-12-28,Drama
1228246,movie,Five Nights at Freddy's 2,2025-12-03,380.408,6.853,392,en,Horror; Thriller,2025-12-28,Horror
1228246,movie,Five Nights at Freddy's 2,2025-12-03,380.408,6.853,392,en,Horror; Thriller,2025-12-28,Thriller
1084242,movie,Zootopia 2,2025-11-26,379.5926,7.626,784,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-28,Animation
1084242,movie,Zootopia 2,2025-11-26,379.5926,7.626,784,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-28,Comedy
1084242,movie,Zootopia 2,2025-11-26,379.5926,7.626,784,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-28,Adventure
1084242,movie,Zootopia 2,2025-11-26,379.5926,7.626,784,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-28,Family
1084242,movie,Zootopia 2,2025-11-26,379.5926,7.626,784,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-28,Mystery
425274,movie,Now You See Me: Now You Don't,2025-11-12,278.8668,6.5,669,en,Thriller; Crime; Mystery,2025-12-28,Thriller
425274,movie,Now You See Me: Now You Don't,2025-11-12,278.8668,6.5,669,en,Thriller; Crime; Mystery,2025-12-28,Crime
