id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
1339713,movie,Obsession,2026-05-13,870.7169,7.922,593,en,Horror; Thriller,2026-06-07,Horror
1339713,movie,Obsession,2026-05-13,870.7169,7.922,593,en,Horror; Thriller,2026-06-07,Thriller
273240,tv,Off Campus,2026-05-13,724.003,9.003,395,en,Drama,2026-06-07,Drama
124364,tv,FROM,2022-02-20,648.7873,8.452,3498,en,Mystery; Drama; Sci-Fi & Fantasy,2026-06-07,Mystery
124364,tv,FROM,2022-02-20,648.7873,8.452,3498,en,Mystery; Drama; Sci-Fi & Fantasy,2026-06-07,Drama
124364,tv,FROM,2022-02-20,648.7873,8.452,3498,en,Mystery; Drama; Sci-Fi & Fantasy,2026-06-07,Sci-Fi & Fantasy
1057265,movie,Peddi,2026-06-03,641.3021,5.05,10,te,Action; Drama,2026-06-07,Action
1057265,movie,Peddi,2026-06-03,641.3021,5.05,10,te,Action; Drama,2026-06-07,Drama
76479,tv,The Boys,2019-07-25,407.1248,8.454,12854,en,Sci-Fi & Fantasy; Action & Adventure,2026-06-07,Sci-Fi & Fantasy
76479,tv,The Boys,2019-07-25,407.1248,8.454,12854,en,Sci-Fi & Fantasy; Action & Adventure,2026-06-07,Action & Adventure
1304313,movie,Lee Cronin's The Mummy,2026-04-15,395.8729,8.068,1646,en,Horror; Mystery,2026-06-07,Horror
1304313,movie,Lee Cronin's The Mummy,2026-04-15,395.8729,8.068,1646,en,Horror; Mystery,2026-06-07,Mystery
220102,tv,Spider-Noir,2026-05-25,374.1609,8.66,424,en,Crime; Drama; Mystery,2026-06-07,Crime
220102,tv,Spider-Noir,2026-05-25,374.1609,8.66,424,en,Crime; Drama; Mystery,2026-06-07,Drama
220102,tv,Spider-Noir,2026-05-25,374.1609,8.66,424,en,Crime; Drama; Mystery,2026-06-07,Mystery
85552,tv,Euphoria,2019-06-16,287.5171,8.288,10827,en,Drama,2026-06-07,Drama
1228710,movie,The Mandalorian and Grogu,2026-05-20,282.9731,6.8,414,en,Action; Adventure; Science Fiction,2026-06-07,Action
1228710,movie,The Mandalorian and Grogu,2026-05-20,282.9731,6.8,414,en,Action; Adventure; Science Fiction,2026-06-07,Adventure
