id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
66732,tv,Stranger Things,2016-07-15,1453.1873,8.601,19298.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-11-30,Sci-Fi & Fantasy
66732,tv,Stranger Things,2016-07-15,1453.1873,8.601,19298.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-11-30,Mystery
66732,tv,Stranger Things,2016-07-15,1453.1873,8.601,19298.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-11-30,Action & Adventure
1084242,movie,Zootopia 2,2025-11-26,531.3208,7.632,197.0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-30,Animation
1084242,movie,Zootopia 2,2025-11-26,531.3208,7.632,197.0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-30,Family
1084242,movie,Zootopia 2,2025-11-26,531.3208,7.632,197.0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-30,Comedy
1084242,movie,Zootopia 2,2025-11-26,531.3208,7.632,197.0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-30,Adventure
1084242,movie,Zootopia 2,2025-11-26,531.3208,7.632,197.0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-30,Mystery
1419406,movie,The Shadow's Edge,2025-08-16,370.3255,6.332,128.0,zh,Action; Crime; Thriller,2025-11-30,Action
1419406,movie,The Shadow's Edge,2025-08-16,370.3255,6.332,128.0,zh,Action; Crime; Thriller,2025-11-30,Crime
1419406,movie,The Shadow's Edge,2025-08-16,370.3255,6.332,128.0,zh,Action; Crime; Thriller,2025-11-30,Thriller
1309012,movie,Altered,2025-09-18,320.3196,6.5,40.0,en,Science Fiction; Action,2025-11-30,Science Fiction
1309012,movie,Altered,2025-09-18,320.3196,6.5,40.0,en,Science Fiction; Action,2025-11-30,Action
200875,tv,IT: Welcome to Derry,2025-10-26,268.9393,8.061,529.0,en,Drama; Mystery,2025-11-30,Drama
200875,tv,IT: Welcome to Derry,2025-10-26,268.9393,8.061,529.0,en,Drama; Mystery,2025-11-30,Mystery
1363123,movie,The Family Plan 2,2025-11-11,263.2653,6.73,254.0,en,Action; Comedy,2025-11-30,Action
1363123,movie,The Family Plan 2,2025-11-11,263.2653,6.73,254.0,en,Action; Comedy,2025-11-30,Comedy
1448560,movie,Wildcat,2025-11-19,223.9224,6.4,19.0,en,Action; Thriller; Crime,2025-11-30,Action
1448560,movie,Wildcat,2025-11-19,223.9224,6.4,19.0,en,Action; Thriller; Crime,2025-11-30,Thriller
1448560,movie,Wildcat,2025-11-19,223.9224,6.4,19.0,en,Action; Thriller; Crime,2025-11-30,Crime
967941,movie,Wicked: For Good,2025-11-19,221.9589,6.8,338.0,en,Fantasy; Adventure; Romance,2025-11-30,Fantasy
967941,movie,Wicked: For Good,2025-11-19,221.9589,6.8,338.0,en,Fantasy; Adventure; Romance,2025-11-30,Adventure
967941,movie,Wicked: For Good,2025-11-19,221.9589,6.8,338.0,en,Fantasy; Adventure; Romance,2025-11-30,Romance
1196573,movie,She Rides Shotgun,2025-07-31,202.9529,7.056,99.0,en,Action; Thriller; Crime,2025-11-30,Action
1196573,movie,She Rides Shotgun,2025-07-31,202.9529,7.056,99.0,en,Action; Thriller; Crime,2025-11-30,Thriller
1196573,movie,She Rides Shotgun,2025-07-31,202.9529,7.056,99.0,en,Action; Thriller; Crime,2025-11-30,Crime
1246049,movie,Dracula,2025-07-30,193.2672,7.044,477.0,fr,Horror; Fantasy; Romance,2025-11-30,Horror
1246049,movie,Dracula,2025-07-30,193.2672,7.044,477.0,fr,Horror; Fantasy; Romance,2025-11-30,Fantasy
1246049,movie,Dracula,2025-07-30,193.2672,7.044,477.0,fr,Horror; Fantasy; Romance,2025-11-30,Romance
1062722,movie,Frankenstein,2025-10-17,192.548,7.775,1982.0,en,Drama; Fantasy; Horror,2025-11-30,Drama
1062722,movie,Frankenstein,2025-10-17,192.548,7.775,1982.0,en,Drama; Fantasy; Horror,2025-11-30,Fantasy
1062722,movie,Frankenstein,2025-10-17,192.548,7.775,1982.0,en,Drama; Fantasy; Horror,2025-11-30,Horror
1469354,movie,Border Hunters,2025-10-20,184.4183,8.8,5.0,en,Action; Thriller,2025-11-30,Action
1469354,movie,Border Hunters,2025-10-20,184.4183,8.8,5.0,en,Action; Thriller,2025-11-30,Thriller
1242898,movie,Predator: Badlands,2025-11-05,182.1091,7.414,501.0,en,Action; Science Fiction; Adventure,2025-11-30,Action
1242898,movie,Predator: Badlands,2025-11-05,182.1091,7.414,501.0,en,Action; Science Fiction; Adventure,2025-11-30,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,182.1091,7.414,501.0,en,Action; Science Fiction; Adventure,2025-11-30,Adventure
153312,tv,Tulsa King,2022-11-13,138.5823,8.314,2413.0,en,Crime; Drama; Comedy,2025-11-30,Crime
153312,tv,Tulsa King,2022-11-13,138.5823,8.314,2413.0,en,Crime; Drama; Comedy,2025-11-30,Drama
