id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week,genre
1339713,movie,Obsession,2026-05-13,706.7361,8.275,2771,en,Horror; Thriller,2026-07-12,Horror
1339713,movie,Obsession,2026-05-13,706.7361,8.275,2771,en,Horror; Thriller,2026-07-12,Thriller
1084244,movie,Toy Story 5,2026-06-17,679.9618,7.419,578,en,Animation; Family; Comedy; Adventure,2026-07-12,Animation
1084244,movie,Toy Story 5,2026-06-17,679.9618,7.419,578,en,Animation; Family; Comedy; Adventure,2026-07-12,Family
1084244,movie,Toy Story 5,2026-06-17,679.9618,7.419,578,en,Animation; Family; Comedy; Adventure,2026-07-12,Comedy
1084244,movie,Toy Story 5,2026-06-17,679.9618,7.419,578,en,Animation; Family; Comedy; Adventure,2026-07-12,Adventure
243206,tv,Pritam and Pedro,2026-07-03,662.6346,8.5,9,hi,Crime; Drama; Mystery; Comedy,2026-07-12,Crime
243206,tv,Pritam and Pedro,2026-07-03,662.6346,8.5,9,hi,Crime; Drama; Mystery; Comedy,2026-07-12,Drama
243206,tv,Pritam and Pedro,2026-07-03,662.6346,8.5,9,hi,Crime; Drama; Mystery; Comedy,2026-07-12,Mystery
243206,tv,Pritam and Pedro,2026-07-03,662.6346,8.5,9,hi,Crime; Drama; Mystery; Comedy,2026-07-12,Comedy
1275779,movie,Disclosure Day,2026-06-10,516.3681,6.685,860,en,Science Fiction; Thriller,2026-07-12,Science Fiction
1275779,movie,Disclosure Day,2026-06-10,516.3681,6.685,860,en,Science Fiction; Thriller,2026-07-12,Thriller
1273221,movie,Scary Movie,2026-06-03,397.9695,5.407,442,en,Comedy; Horror,2026-07-12,Comedy
1273221,movie,Scary Movie,2026-06-03,397.9695,5.407,442,en,Comedy; Horror,2026-07-12,Horror
1083381,movie,Backrooms,2026-05-27,387.1929,6.821,996,en,Horror; Mystery; Science Fiction,2026-07-12,Horror
1083381,movie,Backrooms,2026-05-27,387.1929,6.821,996,en,Horror; Mystery; Science Fiction,2026-07-12,Mystery
1083381,movie,Backrooms,2026-05-27,387.1929,6.821,996,en,Horror; Mystery; Science Fiction,2026-07-12,Science Fiction
94997,tv,House of the Dragon,2022-08-21,358.694,8.37,6557,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-07-12,Sci-Fi & Fantasy
94997,tv,House of the Dragon,2022-08-21,358.694,8.37,6557,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-07-12,Drama
94997,tv,House of the Dragon,2022-08-21,358.694,8.37,6557,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-07-12,Action & Adventure
124364,tv,FROM,2022-02-20,348.841,8.506,3970,en,Mystery; Drama; Sci-Fi & Fantasy,2026-07-12,Mystery
